Puntos turísticos;Periodo;Total
26089 Logroño;2008M03;1,69
26089 Logroño;2008M02;1,5
26089 Logroño;2008M01;1,66
26089 Logroño;2007M12;1,8
26089 Logroño;2007M11;1,75
26089 Logroño;2007M10;1,61
26089 Logroño;2007M09;1,59
26089 Logroño;2007M08;1,82
26089 Logroño;2007M07;1,66
26089 Logroño;2007M06;1,79
26089 Logroño;2007M05;1,56
26089 Logroño;2007M04;1,67
26089 Logroño;2007M03;1,65
26089 Logroño;2007M02;1,57
26089 Logroño;2007M01;1,68
26089 Logroño;2006M12;1,71
26089 Logroño;2006M11;1,7
26089 Logroño;2006M10;1,73
26089 Logroño;2006M09;1,81
26089 Logroño;2006M08;1,8
26089 Logroño;2006M07;1,65
26089 Logroño;2006M06;1,95
26089 Logroño;2006M05;1,57
26089 Logroño;2006M04;1,65
26089 Logroño;2006M03;1,64
26089 Logroño;2006M02;1,7
26089 Logroño;2006M01;1,58
26089 Logroño;2005M12;1,83
26089 Logroño;2005M11;1,69
26089 Logroño;2005M10;1,73
26089 Logroño;2005M09;1,56
26089 Logroño;2005M08;1,76
26089 Logroño;2005M07;1,58
26089 Logroño;2005M06;1,56
26089 Logroño;2005M05;1,64
26089 Logroño;2005M04;1,62
26089 Logroño;2005M03;1,69
26089 Logroño;2005M02;1,61
26089 Logroño;2005M01;1,83
27028 Lugo;2025M04;2,14
27028 Lugo;2025M03;2,42
27028 Lugo;2025M02;2
27028 Lugo;2025M01;2,44
27028 Lugo;2024M12;1,79
27028 Lugo;2024M11;2,08
27028 Lugo;2024M10;2,09
27028 Lugo;2024M09;1,95
27028 Lugo;2024M08;1,94
27028 Lugo;2024M07;1,74
27028 Lugo;2024M06;2,05
27028 Lugo;2024M05;2,04
27028 Lugo;2024M04;2,11
27028 Lugo;2024M03;1,73
27028 Lugo;2024M02;2,04
27028 Lugo;2024M01;2,21
27028 Lugo;2023M12;1,88
27028 Lugo;2023M11;1,94
27028 Lugo;2023M10;1,75
27028 Lugo;2023M09;1,73
27028 Lugo;2023M08;1,76
27028 Lugo;2023M07;1,73
27028 Lugo;2023M06;1,75
27028 Lugo;2023M05;1,9
27028 Lugo;2023M04;1,83
27028 Lugo;2023M03;1,74
27028 Lugo;2023M02;1,76
27028 Lugo;2023M01;1,86
27028 Lugo;2022M12;1,76
27028 Lugo;2022M11;1,87
27028 Lugo;2022M10;1,87
27028 Lugo;2022M09;1,66
27028 Lugo;2022M08;1,81
27028 Lugo;2022M07;1,79
27028 Lugo;2022M06;1,72
27028 Lugo;2022M05;1,66
27028 Lugo;2022M04;1,71
27028 Lugo;2022M03;1,73
27028 Lugo;2022M02;1,69
27028 Lugo;2022M01;1,66
27028 Lugo;2021M12;1,87
27028 Lugo;2021M11;1,81
27028 Lugo;2021M10;1,64
27028 Lugo;2021M09;1,66
27028 Lugo;2021M08;1,73
27028 Lugo;2021M07;1,59
27028 Lugo;2021M06;1,59
27028 Lugo;2021M05;1,7
27028 Lugo;2021M04;1,65
27028 Lugo;2021M03;1,62
27028 Lugo;2021M02;1,8
27028 Lugo;2021M01;1,69
27028 Lugo;2020M12;1,81
27028 Lugo;2020M11;1,85
27028 Lugo;2020M10;1,6
27028 Lugo;2020M09;1,55
27028 Lugo;2020M08;1,59
27028 Lugo;2020M07;1,55
27028 Lugo;2020M06;.
27028 Lugo;2020M05;.
27028 Lugo;2020M04;0
27028 Lugo;2020M03;1,55
27028 Lugo;2020M02;1,63
27028 Lugo;2020M01;1,89
27028 Lugo;2019M12;1,88
27028 Lugo;2019M11;1,81
27028 Lugo;2019M10;1,73
27028 Lugo;2019M09;1,88
27028 Lugo;2019M08;1,68
27028 Lugo;2019M07;1,8
27028 Lugo;2019M06;1,88
27028 Lugo;2019M05;2,01
27028 Lugo;2019M04;1,97
27028 Lugo;2019M03;2,19
27028 Lugo;2019M02;1,81
27028 Lugo;2019M01;1,96
27028 Lugo;2018M12;1,78
27028 Lugo;2018M11;2,01
27028 Lugo;2018M10;1,81
27028 Lugo;2018M09;1,83
27028 Lugo;2018M08;1,66
27028 Lugo;2018M07;1,79
27028 Lugo;2018M06;1,95
27028 Lugo;2018M05;1,75
27028 Lugo;2018M04;2,44
27028 Lugo;2018M03;1,9
27028 Lugo;2018M02;1,76
27028 Lugo;2018M01;1,82
27028 Lugo;2017M12;1,74
27028 Lugo;2017M11;2,22
27028 Lugo;2017M10;1,88
27028 Lugo;2017M09;1,71
27028 Lugo;2017M08;1,68
27028 Lugo;2017M07;1,69
27028 Lugo;2017M06;1,95
27028 Lugo;2017M05;1,81
27028 Lugo;2017M04;2,17
27028 Lugo;2017M03;2,29
27028 Lugo;2017M02;2,17
27028 Lugo;2017M01;2,2
27028 Lugo;2016M12;1,67
27028 Lugo;2016M11;1,97
27028 Lugo;2016M10;1,74
27028 Lugo;2016M09;1,56
27028 Lugo;2016M08;1,61
27028 Lugo;2016M07;1,57
27028 Lugo;2016M06;1,6
27028 Lugo;2016M05;1,76
27028 Lugo;2016M04;2
27028 Lugo;2016M03;1,99
27028 Lugo;2016M02;1,92
27028 Lugo;2016M01;1,78
27028 Lugo;2015M12;1,52
27028 Lugo;2015M11;1,74
27028 Lugo;2015M10;1,62
27028 Lugo;2015M09;1,65
27028 Lugo;2015M08;1,59
27028 Lugo;2015M07;1,58
27028 Lugo;2015M06;1,64
27028 Lugo;2015M05;1,47
27028 Lugo;2015M04;1,77
27028 Lugo;2015M03;1,77
27028 Lugo;2015M02;1,54
27028 Lugo;2015M01;1,61
27028 Lugo;2014M12;1,87
27028 Lugo;2014M11;2,05
27028 Lugo;2014M10;1,64
27028 Lugo;2014M09;1,74
27028 Lugo;2014M08;1,78
27028 Lugo;2014M07;1,73
27028 Lugo;2014M06;1,6
27028 Lugo;2014M05;1,64
27028 Lugo;2014M04;1,73
27028 Lugo;2014M03;1,74
27028 Lugo;2014M02;1,48
27028 Lugo;2014M01;1,57
27028 Lugo;2013M12;1,57
27028 Lugo;2013M11;1,74
27028 Lugo;2013M10;1,6
27028 Lugo;2013M09;1,63
27028 Lugo;2013M08;1,72
27028 Lugo;2013M07;1,78
27028 Lugo;2013M06;1,7
27028 Lugo;2013M05;1,84
27028 Lugo;2013M04;1,78
27028 Lugo;2013M03;1,57
27028 Lugo;2013M02;1,86
27028 Lugo;2013M01;1,54
27028 Lugo;2012M12;1,47
27028 Lugo;2012M11;1,64
27028 Lugo;2012M10;1,52
27028 Lugo;2012M09;1,55
27028 Lugo;2012M08;1,5
27028 Lugo;2012M07;1,79
27028 Lugo;2012M06;1,71
27028 Lugo;2012M05;1,61
27028 Lugo;2012M04;1,55
27028 Lugo;2012M03;1,56
27028 Lugo;2012M02;1,43
27028 Lugo;2012M01;1,45
27028 Lugo;2011M12;""
27028 Lugo;2011M11;""
27028 Lugo;2011M10;""
27028 Lugo;2011M09;""
27028 Lugo;2011M08;""
27028 Lugo;2011M07;""
27028 Lugo;2011M06;""
27028 Lugo;2011M05;""
27028 Lugo;2011M04;""
27028 Lugo;2011M03;""
27028 Lugo;2011M02;""
27028 Lugo;2011M01;""
27028 Lugo;2010M12;1,71
27028 Lugo;2010M11;1,82
27028 Lugo;2010M10;1,58
27028 Lugo;2010M09;1,57
27028 Lugo;2010M08;1,49
27028 Lugo;2010M07;1,56
27028 Lugo;2010M06;1,61
27028 Lugo;2010M05;1,62
27028 Lugo;2010M04;1,67
27028 Lugo;2010M03;1,72
27028 Lugo;2010M02;1,7
27028 Lugo;2010M01;1,46
27028 Lugo;2009M12;1,55
27028 Lugo;2009M11;1,72
27028 Lugo;2009M10;1,61
27028 Lugo;2009M09;1,48
27028 Lugo;2009M08;1,47
27028 Lugo;2009M07;1,6
27028 Lugo;2009M06;1,68
27028 Lugo;2009M05;1,64
27028 Lugo;2009M04;1,61
27028 Lugo;2009M03;1,7
27028 Lugo;2009M02;1,66
27028 Lugo;2009M01;1,47
27028 Lugo;2008M12;1,66
27028 Lugo;2008M11;1,91
27028 Lugo;2008M10;1,64
27028 Lugo;2008M09;1,52
27028 Lugo;2008M08;1,48
27028 Lugo;2008M07;1,72
27028 Lugo;2008M06;1,75
27028 Lugo;2008M05;1,68
27028 Lugo;2008M04;2,02
27028 Lugo;2008M03;1,66
27028 Lugo;2008M02;1,66
27028 Lugo;2008M01;1,49
27028 Lugo;2007M12;1,64
27028 Lugo;2007M11;1,68
27028 Lugo;2007M10;1,58
27028 Lugo;2007M09;1,52
27028 Lugo;2007M08;1,51
27028 Lugo;2007M07;1,55
27028 Lugo;2007M06;1,62
27028 Lugo;2007M05;1,62
27028 Lugo;2007M04;1,62
27028 Lugo;2007M03;1,76
27028 Lugo;2007M02;1,76
27028 Lugo;2007M01;1,81
27028 Lugo;2006M12;1,57
27028 Lugo;2006M11;1,75
27028 Lugo;2006M10;1,74
27028 Lugo;2006M09;1,55
27028 Lugo;2006M08;1,55
27028 Lugo;2006M07;1,58
27028 Lugo;2006M06;1,67
27028 Lugo;2006M05;1,51
27028 Lugo;2006M04;1,65
27028 Lugo;2006M03;1,69
27028 Lugo;2006M02;1,61
27028 Lugo;2006M01;1,69
27028 Lugo;2005M12;1,51
27028 Lugo;2005M11;1,83
27028 Lugo;2005M10;1,6
27028 Lugo;2005M09;1,62
27028 Lugo;2005M08;1,37
27028 Lugo;2005M07;1,6
27028 Lugo;2005M06;1,56
27028 Lugo;2005M05;1,68
27028 Lugo;2005M04;1,74
27028 Lugo;2005M03;1,66
27028 Lugo;2005M02;1,56
27028 Lugo;2005M01;1,61
27051 Ribadeo;2025M04;1,35
27051 Ribadeo;2025M03;.
27051 Ribadeo;2025M02;.
27051 Ribadeo;2025M01;.
27051 Ribadeo;2024M12;2,01
27051 Ribadeo;2024M11;1,61
27051 Ribadeo;2024M10;1,39
27051 Ribadeo;2024M09;1,6
27051 Ribadeo;2024M08;1,92
27051 Ribadeo;2024M07;1,74
27051 Ribadeo;2024M06;1,58
27051 Ribadeo;2024M05;1,43
27051 Ribadeo;2024M04;1,56
27051 Ribadeo;2024M03;1,77
27051 Ribadeo;2024M02;1,63
27051 Ribadeo;2024M01;1,59
27051 Ribadeo;2023M12;1,87
27051 Ribadeo;2023M11;1,63
27051 Ribadeo;2023M10;1,76
27051 Ribadeo;2023M09;1,6
27051 Ribadeo;2023M08;2,02
27051 Ribadeo;2023M07;1,72
27051 Ribadeo;2023M06;1,57
27051 Ribadeo;2023M05;1,46
27051 Ribadeo;2023M04;1,6
27051 Ribadeo;2023M03;1,47
27051 Ribadeo;2023M02;1,57
27051 Ribadeo;2023M01;1,6
27051 Ribadeo;2022M12;1,79
27051 Ribadeo;2022M11;1,72
27051 Ribadeo;2022M10;1,59
27051 Ribadeo;2022M09;1,62
27051 Ribadeo;2022M08;2,01
27051 Ribadeo;2022M07;1,76
27051 Ribadeo;2022M06;1,59
27051 Ribadeo;2022M05;1,49
27051 Ribadeo;2022M04;1,61
27051 Ribadeo;2022M03;1,61
27051 Ribadeo;2022M02;1,64
27051 Ribadeo;2022M01;1,76
27051 Ribadeo;2021M12;1,63
27051 Ribadeo;2021M11;1,57
27051 Ribadeo;2021M10;1,59
27051 Ribadeo;2021M09;1,65
27051 Ribadeo;2021M08;1,89
27051 Ribadeo;2021M07;1,8
27051 Ribadeo;2021M06;1,75
27051 Ribadeo;2021M05;1,56
27051 Ribadeo;2021M04;1,83
27051 Ribadeo;2021M03;2,21
27051 Ribadeo;2021M02;2,58
27051 Ribadeo;2021M01;2,69
27051 Ribadeo;2020M12;3,33
27051 Ribadeo;2020M11;2,75
27051 Ribadeo;2020M10;2
27051 Ribadeo;2020M09;1,91
27051 Ribadeo;2020M08;2,1
27051 Ribadeo;2020M07;1,76
27051 Ribadeo;2020M06;.
27051 Ribadeo;2020M05;.
27051 Ribadeo;2020M04;0
27051 Ribadeo;2020M03;.
27051 Ribadeo;2020M02;2,18
27051 Ribadeo;2020M01;2,15
27051 Ribadeo;2019M12;2,43
27051 Ribadeo;2019M11;1,42
27051 Ribadeo;2019M10;1,57
27051 Ribadeo;2019M09;1,56
27051 Ribadeo;2019M08;1,82
27051 Ribadeo;2019M07;1,73
27051 Ribadeo;2019M06;1,76
27051 Ribadeo;2019M05;1,71
27051 Ribadeo;2019M04;1,71
27051 Ribadeo;2019M03;1,73
27051 Ribadeo;2019M02;1,87
27051 Ribadeo;2019M01;1,92
27051 Ribadeo;2018M12;.
27051 Ribadeo;2018M11;.
27051 Ribadeo;2018M10;1,97
27051 Ribadeo;2018M09;1,82
27051 Ribadeo;2018M08;1,95
27051 Ribadeo;2018M07;1,93
27051 Ribadeo;2018M06;1,84
27051 Ribadeo;2018M05;1,68
27051 Ribadeo;2018M04;1,86
27051 Ribadeo;2018M03;2,14
27051 Ribadeo;2018M02;.
27051 Ribadeo;2018M01;.
27051 Ribadeo;2017M12;.
27051 Ribadeo;2017M11;.
27051 Ribadeo;2017M10;1,78
27051 Ribadeo;2017M09;1,68
27051 Ribadeo;2017M08;1,95
27051 Ribadeo;2017M07;1,82
27051 Ribadeo;2017M06;1,73
27051 Ribadeo;2017M05;1,77
27051 Ribadeo;2017M04;1,8
27051 Ribadeo;2017M03;2,11
27051 Ribadeo;2017M02;1,97
27051 Ribadeo;2017M01;2,01
27051 Ribadeo;2016M12;1,54
27051 Ribadeo;2016M11;1,4
27051 Ribadeo;2016M10;1,52
27051 Ribadeo;2016M09;1,59
27051 Ribadeo;2016M08;1,76
27051 Ribadeo;2016M07;1,67
27051 Ribadeo;2016M06;1,41
27051 Ribadeo;2016M05;1,48
27051 Ribadeo;2016M04;1,36
27051 Ribadeo;2016M03;1,71
27051 Ribadeo;2016M02;""
27051 Ribadeo;2016M01;.
27051 Ribadeo;2015M12;1,5
27051 Ribadeo;2015M11;1,38
27051 Ribadeo;2015M10;1,43
27051 Ribadeo;2015M09;1,5
27051 Ribadeo;2015M08;1,88
27051 Ribadeo;2015M07;1,74
27051 Ribadeo;2015M06;1,45
27051 Ribadeo;2015M05;1,56
27051 Ribadeo;2015M04;1,61
27051 Ribadeo;2015M03;1,52
27051 Ribadeo;2015M02;1,56
27051 Ribadeo;2015M01;1,48
27051 Ribadeo;2014M12;1,48
27051 Ribadeo;2014M11;1,51
27051 Ribadeo;2014M10;1,45
27051 Ribadeo;2014M09;1,61
27051 Ribadeo;2014M08;1,9
27051 Ribadeo;2014M07;1,82
27051 Ribadeo;2014M06;1,42
27051 Ribadeo;2014M05;1,37
27051 Ribadeo;2014M04;1,54
27051 Ribadeo;2014M03;1,4
27051 Ribadeo;2014M02;1,3
27051 Ribadeo;2014M01;1,57
27051 Ribadeo;2013M12;1,39
27051 Ribadeo;2013M11;1,45
27051 Ribadeo;2013M10;1,43
27051 Ribadeo;2013M09;1,49
27051 Ribadeo;2013M08;1,47
27051 Ribadeo;2013M07;1,77
27051 Ribadeo;2013M06;1,44
27051 Ribadeo;2013M05;1,48
27051 Ribadeo;2013M04;1,45
27051 Ribadeo;2013M03;1,53
27051 Ribadeo;2013M02;1,56
27051 Ribadeo;2013M01;1,49
27051 Ribadeo;2012M12;1,65
27051 Ribadeo;2012M11;1,53
27051 Ribadeo;2012M10;1,38
27051 Ribadeo;2012M09;1,6
27051 Ribadeo;2012M08;1,96
27051 Ribadeo;2012M07;2,1
27051 Ribadeo;2012M06;1,58
27051 Ribadeo;2012M05;1,57
27051 Ribadeo;2012M04;1,94
27051 Ribadeo;2012M03;1,86
27051 Ribadeo;2012M02;1,77
27051 Ribadeo;2012M01;1,79
27051 Ribadeo;2011M12;""
27051 Ribadeo;2011M11;""
27051 Ribadeo;2011M10;""
27051 Ribadeo;2011M09;""
27051 Ribadeo;2011M08;""
27051 Ribadeo;2011M07;""
27051 Ribadeo;2011M06;""
27051 Ribadeo;2011M05;""
27051 Ribadeo;2011M04;""
27051 Ribadeo;2011M03;""
27051 Ribadeo;2011M02;""
27051 Ribadeo;2011M01;""
27051 Ribadeo;2010M12;1,64
27051 Ribadeo;2010M11;1,7
27051 Ribadeo;2010M10;1,51
27051 Ribadeo;2010M09;1,69
27051 Ribadeo;2010M08;1,75
27051 Ribadeo;2010M07;1,75
27051 Ribadeo;2010M06;1,88
27051 Ribadeo;2010M05;1,66
27051 Ribadeo;2010M04;1,7
27051 Ribadeo;2010M03;1,7
27051 Ribadeo;2010M02;1,78
27051 Ribadeo;2010M01;1,67
27051 Ribadeo;2009M12;1,83
27051 Ribadeo;2009M11;1,79
27051 Ribadeo;2009M10;1,94
27051 Ribadeo;2009M09;1,65
27051 Ribadeo;2009M08;1,8
27051 Ribadeo;2009M07;1,79
27051 Ribadeo;2009M06;1,57
27051 Ribadeo;2009M05;1,74
27051 Ribadeo;2009M04;1,63
27051 Ribadeo;2009M03;1,75
27051 Ribadeo;2009M02;1,83
27051 Ribadeo;2009M01;1,68
27051 Ribadeo;2008M12;1,8
27051 Ribadeo;2008M11;1,9
27051 Ribadeo;2008M10;1,96
27051 Ribadeo;2008M09;1,54
27051 Ribadeo;2008M08;1,75
27051 Ribadeo;2008M07;1,6
27051 Ribadeo;2008M06;1,58
27051 Ribadeo;2008M05;1,53
27051 Ribadeo;2008M04;1,66
27051 Ribadeo;2008M03;1,6
27051 Ribadeo;2008M02;1,58
27051 Ribadeo;2008M01;1,81
27051 Ribadeo;2007M12;1,93
27051 Ribadeo;2007M11;1,72
27051 Ribadeo;2007M10;1,51
27051 Ribadeo;2007M09;1,4
27051 Ribadeo;2007M08;1,89
27051 Ribadeo;2007M07;1,67
27051 Ribadeo;2007M06;1,74
27051 Ribadeo;2007M05;1,85
27051 Ribadeo;2007M04;1,83
27051 Ribadeo;2007M03;1,65
27051 Ribadeo;2007M02;1,64
27051 Ribadeo;2007M01;1,76
27051 Ribadeo;2006M12;1,55
27051 Ribadeo;2006M11;1,35
27051 Ribadeo;2006M10;1,61
27051 Ribadeo;2006M09;1,34
27051 Ribadeo;2006M08;1,88
27051 Ribadeo;2006M07;1,29
27051 Ribadeo;2006M06;1,46
27051 Ribadeo;2006M05;1,4
27051 Ribadeo;2006M04;1,52
27051 Ribadeo;2006M03;1,37
27051 Ribadeo;2006M02;1,31
27051 Ribadeo;2006M01;1,3
27051 Ribadeo;2005M12;1,36
27051 Ribadeo;2005M11;1,56
27051 Ribadeo;2005M10;1,31
27051 Ribadeo;2005M09;1,25
27051 Ribadeo;2005M08;1,59
27051 Ribadeo;2005M07;1,3
27051 Ribadeo;2005M06;1,31
27051 Ribadeo;2005M05;1,16
27051 Ribadeo;2005M04;1,2
27051 Ribadeo;2005M03;1,45
27051 Ribadeo;2005M02;1,21
27051 Ribadeo;2005M01;1,26
27066 Viveiro;2025M04;1,88
27066 Viveiro;2025M03;.
27066 Viveiro;2025M02;.
27066 Viveiro;2025M01;.
27066 Viveiro;2024M12;.
27066 Viveiro;2024M11;2,01
27066 Viveiro;2024M10;2,32
27066 Viveiro;2024M09;2,5
27066 Viveiro;2024M08;3,07
27066 Viveiro;2024M07;2,29
27066 Viveiro;2024M06;2,63
27066 Viveiro;2024M05;2,16
27066 Viveiro;2024M04;1,91
27066 Viveiro;2024M03;1,87
27066 Viveiro;2024M02;1,81
27066 Viveiro;2024M01;.
27066 Viveiro;2023M12;2,13
27066 Viveiro;2023M11;1,93
27066 Viveiro;2023M10;2,63
27066 Viveiro;2023M09;2,56
27066 Viveiro;2023M08;3,42
27066 Viveiro;2023M07;2,92
27066 Viveiro;2023M06;2,77
27066 Viveiro;2023M05;2,18
27066 Viveiro;2023M04;2,03
27066 Viveiro;2023M03;2,16
27066 Viveiro;2023M02;1,71
27066 Viveiro;2023M01;1,76
27066 Viveiro;2022M12;1,8
27066 Viveiro;2022M11;1,69
27066 Viveiro;2022M10;2,13
27066 Viveiro;2022M09;2,34
27066 Viveiro;2022M08;2,97
27066 Viveiro;2022M07;2,74
27066 Viveiro;2022M06;2,27
27066 Viveiro;2022M05;1,86
27066 Viveiro;2022M04;1,68
27066 Viveiro;2022M03;1,91
27066 Viveiro;2022M02;1,5
27066 Viveiro;2022M01;1,56
27066 Viveiro;2021M12;1,76
27066 Viveiro;2021M11;1,92
27066 Viveiro;2021M10;2,12
27066 Viveiro;2021M09;2,14
27066 Viveiro;2021M08;2,9
27066 Viveiro;2021M07;2,51
27066 Viveiro;2021M06;2,12
27066 Viveiro;2021M05;1,64
27066 Viveiro;2021M04;1,5
27066 Viveiro;2021M03;1,51
27066 Viveiro;2021M02;.
27066 Viveiro;2021M01;.
27066 Viveiro;2020M12;.
27066 Viveiro;2020M11;4,09
27066 Viveiro;2020M10;1,6
27066 Viveiro;2020M09;1,86
27066 Viveiro;2020M08;3,11
27066 Viveiro;2020M07;2,27
27066 Viveiro;2020M06;.
27066 Viveiro;2020M05;.
27066 Viveiro;2020M04;0
27066 Viveiro;2020M03;.
27066 Viveiro;2020M02;.
27066 Viveiro;2020M01;1,7
27066 Viveiro;2019M12;1,64
27066 Viveiro;2019M11;1,97
27066 Viveiro;2019M10;1,93
27066 Viveiro;2019M09;2,07
27066 Viveiro;2019M08;3,34
27066 Viveiro;2019M07;2,64
27066 Viveiro;2019M06;2,24
27066 Viveiro;2019M05;1,87
27066 Viveiro;2019M04;1,9
27066 Viveiro;2019M03;1,63
27066 Viveiro;2019M02;1,52
27066 Viveiro;2019M01;1,74
27066 Viveiro;2018M12;1,7
27066 Viveiro;2018M11;1,72
27066 Viveiro;2018M10;1,92
27066 Viveiro;2018M09;2,13
27066 Viveiro;2018M08;3,19
27066 Viveiro;2018M07;2,38
27066 Viveiro;2018M06;2,13
27066 Viveiro;2018M05;1,81
27066 Viveiro;2018M04;1,74
27066 Viveiro;2018M03;1,71
27066 Viveiro;2018M02;.
27066 Viveiro;2018M01;.
27066 Viveiro;2017M12;.
27066 Viveiro;2017M11;.
27066 Viveiro;2017M10;.
27066 Viveiro;2017M09;2,1
27066 Viveiro;2017M08;2,83
27066 Viveiro;2017M07;2,19
27066 Viveiro;2017M06;.
27066 Viveiro;2017M05;.
27066 Viveiro;2017M04;.
27066 Viveiro;2017M03;.
27066 Viveiro;2017M02;.
27066 Viveiro;2017M01;.
27066 Viveiro;2016M12;.
27066 Viveiro;2016M11;.
27066 Viveiro;2016M10;.
27066 Viveiro;2016M09;.
27066 Viveiro;2016M08;2,67
27066 Viveiro;2016M07;2,21
27066 Viveiro;2016M06;.
27066 Viveiro;2016M05;.
27066 Viveiro;2016M04;.
27066 Viveiro;2016M03;.
27066 Viveiro;2016M02;.
27066 Viveiro;2016M01;.
27066 Viveiro;2015M12;.
27066 Viveiro;2015M11;.
27066 Viveiro;2015M10;.
27066 Viveiro;2015M09;.
27066 Viveiro;2015M08;.
27066 Viveiro;2015M07;.
27066 Viveiro;2015M06;.
27066 Viveiro;2015M05;.
27066 Viveiro;2015M04;.
27066 Viveiro;2015M03;.
27066 Viveiro;2015M02;.
27066 Viveiro;2015M01;.
27066 Viveiro;2014M12;.
27066 Viveiro;2014M11;.
27066 Viveiro;2014M10;.
27066 Viveiro;2014M09;.
27066 Viveiro;2014M08;.
27066 Viveiro;2014M07;.
27066 Viveiro;2014M06;.
27066 Viveiro;2014M05;.
27066 Viveiro;2014M04;.
27066 Viveiro;2014M03;.
27066 Viveiro;2014M02;.
27066 Viveiro;2014M01;.
27066 Viveiro;2013M12;..
27066 Viveiro;2013M11;..
27066 Viveiro;2013M10;..
27066 Viveiro;2013M09;..
27066 Viveiro;2013M08;3,11
27066 Viveiro;2013M07;..
27066 Viveiro;2013M06;..
27066 Viveiro;2013M05;..
27066 Viveiro;2013M04;..
27066 Viveiro;2013M03;..
27066 Viveiro;2013M02;..
27066 Viveiro;2013M01;..
27066 Viveiro;2012M12;..
27066 Viveiro;2012M11;..
27066 Viveiro;2012M10;..
27066 Viveiro;2012M09;..
27066 Viveiro;2012M08;2,41
27066 Viveiro;2012M07;2,3
27066 Viveiro;2012M06;2,17
27066 Viveiro;2012M05;..
27066 Viveiro;2012M04;..
27066 Viveiro;2012M03;..
27066 Viveiro;2012M02;..
27066 Viveiro;2012M01;..
27066 Viveiro;2011M12;""
27066 Viveiro;2011M11;""
27066 Viveiro;2011M10;""
27066 Viveiro;2011M09;""
27066 Viveiro;2011M08;""
27066 Viveiro;2011M07;""
27066 Viveiro;2011M06;""
27066 Viveiro;2011M05;""
27066 Viveiro;2011M04;""
27066 Viveiro;2011M03;""
27066 Viveiro;2011M02;""
27066 Viveiro;2011M01;""
27066 Viveiro;2010M12;""
27066 Viveiro;2010M11;""
27066 Viveiro;2010M10;""
27066 Viveiro;2010M09;""
27066 Viveiro;2010M08;""
27066 Viveiro;2010M07;""
27066 Viveiro;2010M06;""
27066 Viveiro;2010M05;""
27066 Viveiro;2010M04;""
27066 Viveiro;2010M03;""
27066 Viveiro;2010M02;""
27066 Viveiro;2010M01;""
27066 Viveiro;2009M12;..
27066 Viveiro;2009M11;..
27066 Viveiro;2009M10;..
27066 Viveiro;2009M09;..
27066 Viveiro;2009M08;..
27066 Viveiro;2009M07;..
27066 Viveiro;2009M06;..
27066 Viveiro;2009M05;..
27066 Viveiro;2009M04;..
27066 Viveiro;2009M03;..
27066 Viveiro;2009M02;..
27066 Viveiro;2009M01;..
27066 Viveiro;2008M12;1,8
27066 Viveiro;2008M11;1,94
27066 Viveiro;2008M10;..
27066 Viveiro;2008M09;2,09
27066 Viveiro;2008M08;2,62
27066 Viveiro;2008M07;2,38
27066 Viveiro;2008M06;1,77
27066 Viveiro;2008M05;1,83
27066 Viveiro;2008M04;..
27066 Viveiro;2008M03;1,85
27066 Viveiro;2008M02;1,62
27066 Viveiro;2008M01;..
27066 Viveiro;2007M12;1,68
27066 Viveiro;2007M11;1,73
27066 Viveiro;2007M10;1,87
27066 Viveiro;2007M09;1,87
27066 Viveiro;2007M08;2,46
27066 Viveiro;2007M07;2,19
27066 Viveiro;2007M06;1,79
27066 Viveiro;2007M05;1,65
27066 Viveiro;2007M04;1,68
27066 Viveiro;2007M03;1,86
27066 Viveiro;2007M02;1,66
27066 Viveiro;2007M01;1,85
27066 Viveiro;2006M12;2,04
27066 Viveiro;2006M11;1,87
27066 Viveiro;2006M10;1,74
27066 Viveiro;2006M09;1,95
27066 Viveiro;2006M08;2,52
27066 Viveiro;2006M07;3,03
27066 Viveiro;2006M06;1,94
27066 Viveiro;2006M05;1,97
27066 Viveiro;2006M04;1,81
27066 Viveiro;2006M03;1,77
27066 Viveiro;2006M02;1,93
27066 Viveiro;2006M01;1,96
27066 Viveiro;2005M12;2,07
27066 Viveiro;2005M11;1,91
27066 Viveiro;2005M10;1,92
27066 Viveiro;2005M09;1,78
27066 Viveiro;2005M08;2,66
27066 Viveiro;2005M07;2,29
27066 Viveiro;2005M06;1,83
27066 Viveiro;2005M05;1,93
27066 Viveiro;2005M04;1,76
27066 Viveiro;2005M03;1,72
27066 Viveiro;2005M02;1,84
27066 Viveiro;2005M01;..
28005 Alcalá de Henares;2025M04;1,89
28005 Alcalá de Henares;2025M03;1,76
28005 Alcalá de Henares;2025M02;1,79
28005 Alcalá de Henares;2025M01;1,58
28005 Alcalá de Henares;2024M12;""
28005 Alcalá de Henares;2024M11;""
28005 Alcalá de Henares;2024M10;""
28005 Alcalá de Henares;2024M09;""
28005 Alcalá de Henares;2024M08;""
28005 Alcalá de Henares;2024M07;""
28005 Alcalá de Henares;2024M06;""
28005 Alcalá de Henares;2024M05;""
28005 Alcalá de Henares;2024M04;1,76
28005 Alcalá de Henares;2024M03;1,77
28005 Alcalá de Henares;2024M02;1,61
28005 Alcalá de Henares;2024M01;1,7
28005 Alcalá de Henares;2023M12;""
28005 Alcalá de Henares;2023M11;""
28005 Alcalá de Henares;2023M10;""
28005 Alcalá de Henares;2023M09;""
28005 Alcalá de Henares;2023M08;""
28005 Alcalá de Henares;2023M07;""
