Tipo de alojamiento;Total Nacional;Comunidades y Ciudades Autónomas;Residencia: Nivel 1;Residencia: Nivel 2;Viajeros y pernoctaciones;Periodo;Total
Encuesta de Ocupación en Campings;Total Nacional;09 Cataluña;Total;Residentes en el Extranjero;Pernoctaciones;2023M08;2.824.226
Encuesta de Ocupación en Campings;Total Nacional;09 Cataluña;Total;Residentes en el Extranjero;Pernoctaciones;2023M07;2.501.250
Encuesta de Ocupación en Campings;Total Nacional;09 Cataluña;Total;Residentes en el Extranjero;Pernoctaciones;2023M06;1.064.903
Encuesta de Ocupación en Campings;Total Nacional;09 Cataluña;Total;Residentes en el Extranjero;Pernoctaciones;2023M05;794.872
Encuesta de Ocupación en Campings;Total Nacional;09 Cataluña;Total;Residentes en el Extranjero;Pernoctaciones;2023M04;498.234
Encuesta de Ocupación en Campings;Total Nacional;09 Cataluña;Total;Residentes en el Extranjero;Pernoctaciones;2023M03;110.600
Encuesta de Ocupación en Campings;Total Nacional;09 Cataluña;Total;Residentes en el Extranjero;Pernoctaciones;2023M02;51.564
Encuesta de Ocupación en Campings;Total Nacional;09 Cataluña;Total;Residentes en el Extranjero;Pernoctaciones;2023M01;47.714
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Viajero;2025M01;16.666
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Viajero;2024M12;30.904
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Viajero;2024M11;16.114
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Viajero;2024M10;38.916
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Viajero;2024M09;68.406
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Viajero;2024M08;157.311
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Viajero;2024M07;135.809
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Viajero;2024M06;107.360
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Viajero;2024M05;68.631
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Viajero;2024M04;53.120
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Viajero;2024M03;60.646
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Viajero;2024M02;19.804
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Viajero;2024M01;17.600
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Viajero;2023M12;34.144
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Viajero;2023M11;28.827
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Viajero;2023M10;54.908
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Viajero;2023M09;71.611
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Viajero;2023M08;162.167
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Viajero;2023M07;150.572
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Viajero;2023M06;101.933
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Viajero;2023M05;55.536
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Viajero;2023M04;102.009
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Viajero;2023M03;28.233
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Viajero;2023M02;15.899
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Viajero;2023M01;17.128
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Pernoctaciones;2025M01;71.423
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Pernoctaciones;2024M12;129.906
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Pernoctaciones;2024M11;80.516
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Pernoctaciones;2024M10;167.930
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Pernoctaciones;2024M09;317.023
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Pernoctaciones;2024M08;949.244
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Pernoctaciones;2024M07;761.260
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Pernoctaciones;2024M06;443.232
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Pernoctaciones;2024M05;280.080
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Pernoctaciones;2024M04;219.485
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Pernoctaciones;2024M03;241.027
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Pernoctaciones;2024M02;86.597
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Pernoctaciones;2024M01;89.261
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Pernoctaciones;2023M12;142.306
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Pernoctaciones;2023M11;128.206
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Pernoctaciones;2023M10;222.342
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Pernoctaciones;2023M09;347.665
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Pernoctaciones;2023M08;1.041.581
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Pernoctaciones;2023M07;794.413
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Pernoctaciones;2023M06;440.860
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Pernoctaciones;2023M05;261.727
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Pernoctaciones;2023M04;414.931
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Pernoctaciones;2023M03;130.437
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Pernoctaciones;2023M02;77.563
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Pernoctaciones;2023M01;82.312
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en el Extranjero;Viajero;2025M01;39.459
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en el Extranjero;Viajero;2024M12;29.821
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en el Extranjero;Viajero;2024M11;29.286
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en el Extranjero;Viajero;2024M10;76.254
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en el Extranjero;Viajero;2024M09;66.475
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en el Extranjero;Viajero;2024M08;52.829
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en el Extranjero;Viajero;2024M07;48.592
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en el Extranjero;Viajero;2024M06;41.042
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en el Extranjero;Viajero;2024M05;56.977
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en el Extranjero;Viajero;2024M04;62.923
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en el Extranjero;Viajero;2024M03;53.074
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en el Extranjero;Viajero;2024M02;37.805
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en el Extranjero;Viajero;2024M01;39.497
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en el Extranjero;Viajero;2023M12;31.318
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en el Extranjero;Viajero;2023M11;36.973
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en el Extranjero;Viajero;2023M10;60.393
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en el Extranjero;Viajero;2023M09;54.052
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en el Extranjero;Viajero;2023M08;49.117
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en el Extranjero;Viajero;2023M07;43.447
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en el Extranjero;Viajero;2023M06;32.148
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en el Extranjero;Viajero;2023M05;48.369
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en el Extranjero;Viajero;2023M04;45.267
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en el Extranjero;Viajero;2023M03;41.405
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en el Extranjero;Viajero;2023M02;31.357
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en el Extranjero;Viajero;2023M01;35.764
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en el Extranjero;Pernoctaciones;2025M01;650.950
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en el Extranjero;Pernoctaciones;2024M12;548.090
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en el Extranjero;Pernoctaciones;2024M11;531.562
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en el Extranjero;Pernoctaciones;2024M10;712.221
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en el Extranjero;Pernoctaciones;2024M09;502.613
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en el Extranjero;Pernoctaciones;2024M08;411.381
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en el Extranjero;Pernoctaciones;2024M07;382.663
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en el Extranjero;Pernoctaciones;2024M06;371.372
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en el Extranjero;Pernoctaciones;2024M05;465.117
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en el Extranjero;Pernoctaciones;2024M04;535.458
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en el Extranjero;Pernoctaciones;2024M03;579.293
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en el Extranjero;Pernoctaciones;2024M02;642.743
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en el Extranjero;Pernoctaciones;2024M01;631.033
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en el Extranjero;Pernoctaciones;2023M12;542.095
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en el Extranjero;Pernoctaciones;2023M11;537.959
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en el Extranjero;Pernoctaciones;2023M10;637.906
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en el Extranjero;Pernoctaciones;2023M09;443.657
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en el Extranjero;Pernoctaciones;2023M08;399.996
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en el Extranjero;Pernoctaciones;2023M07;351.225
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en el Extranjero;Pernoctaciones;2023M06;335.166
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en el Extranjero;Pernoctaciones;2023M05;443.572
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en el Extranjero;Pernoctaciones;2023M04;439.739
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en el Extranjero;Pernoctaciones;2023M03;558.715
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en el Extranjero;Pernoctaciones;2023M02;592.842
Encuesta de Ocupación en Campings;Total Nacional;10 Comunitat Valenciana;Total;Residentes en el Extranjero;Pernoctaciones;2023M01;598.786
Encuesta de Ocupación en Campings;Total Nacional;13 Madrid, Comunidad de;Total;Residentes en España;Viajero;2025M01;9.625
Encuesta de Ocupación en Campings;Total Nacional;13 Madrid, Comunidad de;Total;Residentes en España;Viajero;2024M12;15.466
Encuesta de Ocupación en Campings;Total Nacional;13 Madrid, Comunidad de;Total;Residentes en España;Viajero;2024M11;11.978
Encuesta de Ocupación en Campings;Total Nacional;13 Madrid, Comunidad de;Total;Residentes en España;Viajero;2024M10;19.604
Encuesta de Ocupación en Campings;Total Nacional;13 Madrid, Comunidad de;Total;Residentes en España;Viajero;2024M09;26.314
Encuesta de Ocupación en Campings;Total Nacional;13 Madrid, Comunidad de;Total;Residentes en España;Viajero;2024M08;45.052
Encuesta de Ocupación en Campings;Total Nacional;13 Madrid, Comunidad de;Total;Residentes en España;Viajero;2024M07;39.351
Encuesta de Ocupación en Campings;Total Nacional;13 Madrid, Comunidad de;Total;Residentes en España;Viajero;2024M06;35.800
Encuesta de Ocupación en Campings;Total Nacional;13 Madrid, Comunidad de;Total;Residentes en España;Viajero;2024M05;30.036
Encuesta de Ocupación en Campings;Total Nacional;13 Madrid, Comunidad de;Total;Residentes en España;Viajero;2024M04;17.832
Encuesta de Ocupación en Campings;Total Nacional;13 Madrid, Comunidad de;Total;Residentes en España;Viajero;2024M03;19.444
Encuesta de Ocupación en Campings;Total Nacional;13 Madrid, Comunidad de;Total;Residentes en España;Viajero;2024M02;14.057
Encuesta de Ocupación en Campings;Total Nacional;13 Madrid, Comunidad de;Total;Residentes en España;Viajero;2024M01;9.433
Encuesta de Ocupación en Campings;Total Nacional;13 Madrid, Comunidad de;Total;Residentes en España;Viajero;2023M12;15.981
Encuesta de Ocupación en Campings;Total Nacional;13 Madrid, Comunidad de;Total;Residentes en España;Viajero;2023M11;11.656
Encuesta de Ocupación en Campings;Total Nacional;13 Madrid, Comunidad de;Total;Residentes en España;Viajero;2023M10;19.751
Encuesta de Ocupación en Campings;Total Nacional;13 Madrid, Comunidad de;Total;Residentes en España;Viajero;2023M09;21.691
Encuesta de Ocupación en Campings;Total Nacional;13 Madrid, Comunidad de;Total;Residentes en España;Viajero;2023M08;41.765
Encuesta de Ocupación en Campings;Total Nacional;13 Madrid, Comunidad de;Total;Residentes en España;Viajero;2023M07;34.425
Encuesta de Ocupación en Campings;Total Nacional;13 Madrid, Comunidad de;Total;Residentes en España;Viajero;2023M06;33.250
Encuesta de Ocupación en Campings;Total Nacional;13 Madrid, Comunidad de;Total;Residentes en España;Viajero;2023M05;19.870
